time (sec),ch1,ch2,ch3,ch4,ch5,ch6
50.50758072,50.9342852,0.030663663,13.11396093,22.70860352,32.30971366,38.63030013
50.54281074,49.34744833,0.97429516,16.23987018,23.06677028,28.98656418,42.25256373
50.56456251,40.15949298,1.897346558,20.10064219,20.60337094,29.39711081,42.87631605
50.61366534,31.57491633,5.887610887,22.05352006,16.14400671,23.94722889,46.067731
50.65599834,17.17242498,10.14877068,27.45238818,14.32373645,24.22173148,40.18175387
50.69500302,5.758455741,16.26059279,33.99848302,11.62180361,19.46092617,44.89240972
50.70209064,4.376897644,16.54886395,35.49379193,10.76553433,19.6966291,48.28980811
50.73354176,0.570350659,22.14292393,36.06665008,9.006077038,17.68096093,48.22196597
50.74826092,0.006517999,23.56350948,35.21482826,6.905241809,16.30543682,45.61193031
50.80267231,5.693800958,35.51359526,39.32720459,4.593192228,15.78477951,51.67746168
50.8563287,17.69211724,39.69990631,42.98323433,2.768541118,11.63334749,50.97532979
50.87369133,26.11300749,47.5271558,44.93372416,2.053041181,11.05661323,54.16214336
50.8846142,31.28914282,48.24875404,47.3637356,1.638249246,10.39965342,54.87843781
50.89995523,35.52151109,42.70148535,47.99212935,1.224814859,8.614490282,53.51393803
50.93739385,47.04937473,47.30854137,52.14879201,0.449971356,7.35087723,54.66403358
50.98219541,53.93160627,53.31361157,45.88918125,0.042084474,6.064977093,49.55281782
51.01139813,48.07482754,55.50930673,48.49306784,0.016920036,4.487992373,54.51943694
51.04303155,48.9321744,54.15132259,45.71221047,0.214445957,3.267716571,50.66198447
51.08149667,37.50767408,48.70180374,54.23144982,0.767932225,2.038056815,50.91337386
51.12659076,23.40582367,46.90285688,47.78722938,2.190157315,1.305529773,47.38106465
51.13482686,24.39757561,46.17805474,45.91451612,2.211719239,1.107452141,53.18696432
51.14350997,19.04681493,39.92577109,49.52773322,2.709565476,0.9841341,53.97669343
51.18269399,8.751371362,35.20010685,45.38791321,4.474402217,0.381461079,47.0785605
51.23074412,0.754286003,25.94268644,43.2380879,6.611639688,0.030804391,51.25076516
51.27432361,1.201043198,22.93126884,35.5268489,9.64573777,0.045638421,43.3779439
51.29309244,3.367592779,20.02763147,33.8125805,9.338408417,0.140122957,49.43467523
51.29933576,4.296636903,19.26673151,30.28105179,9.825106127,0.189431296,45.2498635
51.31024932,7.408710986,16.90096273,34.37492434,10.76925766,0.301565308,44.84852476
51.33599029,14.76302278,13.04892306,31.40160735,11.86746156,0.584290756,49.23438927
51.37417754,22.97670074,7.958613416,28.34899644,16.65554404,1.156271549,40.84059446
51.39774446,29.7876664,5.591751774,23.03201986,18.16899862,1.763194839,45.76570062
51.44916642,43.46244891,1.329923261,17.63372575,20.07720085,2.955315944,41.17215624
51.50229574,55.17738427,0.002671843,13.33540538,25.67224224,5.159047433,41.65951513
51.5166264,49.13897383,0.139509373,11.76433593,29.27307531,5.679420705,35.57268783
51.54793953,48.20594464,1.194283797,9.497175453,27.36582071,6.767622853,34.610367
51.58234588,37.61965486,3.593347995,5.837347829,31.13472701,9.172514985,33.34882168
51.62929531,22.9648875,8.11563903,3.376688572,37.36282124,10.48079966,30.43506845
51.65165857,18.42874594,11.45758319,2.183950766,41.32827407,11.14097049,32.67053843
51.68346927,9.128283875,15.40130294,0.972477696,38.67225791,14.91126879,29.44580078
51.73722638,0.360636409,22.90648647,0.038030732,43.6490543,16.94012604,27.05509951
51.74868738,0.003649396,26.06950998,0.000429394,47.68321094,18.38855276,28.10429688
51.75784391,0.129059116,29.53290712,0.01441208,43.99101995,16.71118816,23.16831442
51.76778213,0.604095029,27.21704876,0.074622417,47.28459426,18.47838224,27.01312839
51.80749306,6.108260492,37.58266223,0.679220696,49.01653727,22.79787693,24.14469618
51.85024368,19.31807573,40.19646044,2.293895019,51.59831823,23.54743419,19.01806885
51.88252241,28.43405864,45.94604478,3.807315997,47.16218296,28.26091977,17.73561844
51.9134611,35.61079753,48.00629908,5.461752101,49.98978917,30.64373583,16.77666462
51.93853504,45.136209,49.41875829,8.434184306,51.727436,31.29684127,16.7125883
51.94560542,44.70970444,46.20942373,8.482569386,50.6447634,27.6002957,15.45640564
51.98167486,50.68175987,51.42987309,10.79714639,50.75850807,34.03775515,14.01650715
52.01636173,48.6103968,55.58114662,15.26099015,51.72446519,34.77375647,12.97334311
52.03280803,47.04661812,50.92264976,15.10218327,52.28817548,38.47321541,10.90117438
52.0711901,40.12484457,51.75541477,20.067964,50.32823295,39.82527257,9.462130432
52.11687731,31.17223579,48.27092411,22.81530905,54.68522231,39.38494845,8.515943225
52.13083446,22.99773319,40.71497039,24.68740842,47.33875179,41.37201458,7.465289076
52.16768402,12.62251645,38.81522524,28.12495235,51.55733478,44.61991851,5.514105571
52.19011157,7.592872374,37.93437085,31.23198968,50.82050403,48.62831304,5.744004939
52.22451051,1.31395889,30.23833878,39.17074962,46.04354997,45.32565905,4.353766726
52.27038023,0.840858944,22.37647342,38.903237,46.80243107,43.6638281,2.676496804
52.30426121,5.832634047,15.86212522,43.00197128,45.25097414,51.30341898,2.095886453
52.32271874,10.44688086,14.0430003,46.01650593,41.74589727,45.68666709,1.951950099
52.34336481,14.91501018,11.20173139,45.42789749,35.31147805,51.27361632,1.41708427
52.38522617,32.08412134,6.513011247,45.39747268,35.27383409,46.97504644,0.681868387
52.40475704,35.31768177,4.771362263,53.40976724,34.74584222,48.3172516,0.513273353
52.44698037,47.14232885,1.433854671,47.22848992,32.99708725,56.54425594,0.157831856
52.4690873,52.10021717,0.458365804,54.10564233,27.14761033,51.30893197,0.059132207
52.52308142,53.50418934,0.289605839,52.23879968,25.86578173,52.87375555,0.030170569
52.54992117,51.69407769,1.39779418,51.76516428,23.19718764,47.51999761,0.134743805
52.55984898,49.28838975,1.888656923,56.88762866,21.83527521,49.24144135,0.207709299
52.57083942,46.62756409,2.571218202,47.11928907,20.02939697,54.0911721,0.312045823
52.60916513,34.43293655,5.718757675,49.0503042,16.96246076,50.21189464,0.700281813
52.62271503,29.62184749,7.141069615,45.9220051,16.14050483,51.04178469,0.93958681
52.63123559,21.8301933,8.667676623,47.06055792,16.74654543,54.71509384,1.047345247
52.63859083,22.81219622,10.05373191,50.48853289,16.40134007,49.7359098,1.073874944
52.68137144,10.09244859,14.64922025,46.77724483,13.34389623,54.69273323,1.70295488
52.71176604,3.08180184,18.84716296,40.47252587,10.2952382,46.5951129,2.629620133
52.74055653,0.193534477,24.08300108,43.28421452,8.526298523,45.04041771,3.199610519
52.78218782,2.038102326,34.79920997,37.33590267,5.415805306,42.73015029,4.23252554
52.80781824,6.48641807,38.11363321,30.70622423,4.618878505,43.66076462,5.247371264
52.8577529,19.88274117,40.42299579,29.91036546,2.664590731,46.05251445,6.842606531
52.89568581,30.94302615,45.92315582,24.90285375,1.478595764,37.66193083,7.929795076
52.90971294,34.73781333,51.58357244,23.32257293,1.149471941,43.08996575,9.143429957
52.9591859,48.09799708,53.12300225,15.75810788,0.234392382,36.21724189,10.56739454
52.98011712,53.03266197,50.86961112,14.67052333,0.047669879,38.1174113,11.87239055
53.01500597,48.6516281,57.8274476,10.79294351,0.030747516,32.82462244,13.66343808
53.02716683,49.76526175,52.5760343,10.4950221,0.099496162,29.71915157,13.62368141
53.04049788,46.3293765,48.23758174,9.732240702,0.224682576,29.12472287,14.2627451
53.06260197,48.62035673,52.52845797,8.178981447,0.484421196,29.01436768,16.10101295
53.07999659,41.07714247,49.4779129,5.834039647,0.808541929,32.24757059,17.24761955
53.12026678,26.92181462,47.76988696,3.690764578,1.857000697,28.23563819,21.3115181
53.14463855,19.10032726,39.20450477,2.324532637,2.745533474,25.4330236,21.07593454
53.18912469,7.980649752,37.07043069,0.848904076,4.36537055,23.57153221,24.95118701
53.24210688,0.121871075,26.5979165,0.014380018,7.753174598,20.62089201,23.58321531
53.24988863,2.64612E-05,27.16046331,2.82623E-06,7.968150618,19.50004793,28.59110446
53.2937229,4.084166684,19.79810598,0.413993896,9.891381648,17.05110207,31.42240505
53.32569074,10.16086362,15.44536793,1.434218937,12.36734474,12.80683099,29.63436071
53.34256044,15.88942779,12.78948892,1.900558925,13.13076916,13.21561328,29.7286756
53.39430258,35.09514529,6.167713475,4.454776791,16.48686641,9.991244082,36.82392105
53.41925821,36.87464824,3.661803686,6.86106181,18.50299571,9.203069819,33.87379789
53.46495396,45.89393895,0.629502025,9.452083207,21.79853189,7.018854767,41.70672027
53.47234215,56.77571622,0.378712914,10.84805598,25.97992224,6.588104427,39.88897889
53.49821892,57.00758908,0.001725757,12.72286848,25.08169936,5.127911782,40.94272685
53.52871354,49.38609099,0.473370544,17.2396695,29.41792777,4.027548723,39.87147361
53.57815035,37.70488266,3.399092713,22.4375866,35.78254366,2.535653415,39.85549409
53.63001179,27.52806767,7.640836931,28.61186311,36.57361342,1.117397797,49.23063323
53.64263347,21.97504302,9.520218607,27.32241557,41.45608534,1.021151703,42.61468462
53.66159852,14.90067215,12.39958649,33.82092646,43.52325132,0.657791398,45.43548739
53.70225056,4.762313218,19.71251732,36.15945505,41.77021203,0.175482799,52.22108736
53.71566087,2.69121728,20.40439896,35.29024529,45.90721911,0.093514179,47.43508395
53.7506065,0.000806829,26.75797801,38.94331375,46.37671466,3.14695E-05,49.39871186
53.76355257,0.404426982,31.60150352,45.6457523,46.1680503,0.016902745,48.6245384
53.78623844,2.962310338,35.29688188,41.02439699,50.91244796,0.119093345,53.17922576
53.82445924,10.46844359,39.28226878,44.45111156,49.10898676,0.500110918,47.49099871
53.83177276,13.19628182,38.34577437,43.95671391,52.57516699,0.589055626,48.45789892
53.86673449,25.89358058,42.93406051,54.07855827,48.50696262,1.143158862,50.15228593
53.87501066,24.69729736,46.95875952,50.84682101,50.61078917,1.258549599,53.3423478
53.88623962,29.04051581,47.16441155,46.86973106,56.22360416,1.476700259,54.05600822
53.91033525,35.89192162,49.90738413,54.68433451,54.39669518,1.966994642,51.32023042
53.96238411,45.99580175,58.49716315,55.73145393,51.3386081,3.3997431,59.11363925
53.99098041,56.77383553,48.90032057,58.77862622,53.08455716,4.979329667,52.636221
54.02625124,56.33140276,50.88464324,53.24042559,50.25881687,6.507484452,49.45300093
54.04010383,46.6261894,57.73309569,53.59951245,52.72673457,7.059014807,57.88116846
54.07181199,47.72649285,49.93382773,55.27181875,52.40898404,8.246748981,56.08005196
54.11793054,27.56724978,43.13384258,55.28187663,50.51212797,10.47645962,49.89307292
54.13929969,23.01138788,42.52251578,52.42353335,50.17851772,11.40500362,56.53291085
54.19069193,6.812766252,37.2960269,43.22662122,45.96510116,14.15438382,48.4069335
54.23826143,0.322133165,31.13745015,43.98813206,49.71393051,18.19724217,52.18690508
54.26280919,0.316252854,24.05653609,43.0591937,45.25214651,19.67441076,48.73942025
54.2764939,1.512002391,23.49141138,39.59653699,40.73687681,19.2397207,48.78180685
54.28901649,2.969887545,18.94482753,39.47583764,45.19293984,19.26331531,46.47823758
54.32443393,11.35519317,15.21986443,33.3182405,39.20951118,23.95140508,51.07735909
54.33202148,13.47378338,13.94571828,31.76833494,42.37076122,23.42995825,44.96584456
54.34339784,17.49004481,11.82967058,29.46573323,39.62083106,24.81729813,43.42926689
54.36786203,23.54276572,9.336915458,25.47653545,41.73855312,27.71409843,45.45393483
54.42156961,46.3651868,3.423752351,22.87969304,34.02831547,28.46030111,42.39564926
54.44479396,48.50786688,1.783383094,19.07344633,29.17870895,33.55005376,45.38283929
54.46058246,55.56907521,0.805490661,16.31954071,32.82949756,32.94520999,45.07728641
54.47683647,53.21690646,0.290834594,17.16210902,26.86636789,32.8697714,45.74443417
54.51589301,55.92879855,0.147120756,13.05842116,25.57529759,37.42768352,42.56650481
54.57040202,44.37372519,2.573345486,7.631063128,20.55395694,37.55027993,35.09048411
54.58071993,42.78857023,3.550202237,5.959405884,21.49694431,38.70421848,33.25098723
54.59424822,38.54862179,4.780330683,5.867161541,20.03898309,40.44640582,37.55576882
54.60335866,36.43453821,5.472483328,4.624174971,18.97012267,40.91878431,37.71260919
54.64485927,20.68878134,11.2750275,2.821738184,15.71493945,47.57737005,36.0993808
54.66736683,12.21795324,13.67417797,1.477276982,13.00676318,44.52167625,34.43945554
54.68037098,10.34631164,16.83075227,1.080248713,12.00628263,50.75288661,33.92802353
54.73059916,0.769986925,24.22318883,0.098554757,8.754583843,51.11756781,29.7079301
54.77941129,1.982628389,30.97643748,0.227648771,5.69707569,49.42121,24.60989232
54.81920466,9.214811665,39.506417,1.039624801,4.196992834,54.75692481,25.14841325
54.83565979,15.07737111,44.02816263,1.604579624,3.760197261,47.99070208,22.69413265
54.85429038,19.5428571,43.21026057,2.648797421,2.641555376,52.8031844,19.44741032
54.88406422,28.48135208,50.71976332,4.523701999,1.688865046,52.8573576,20.35506312
54.89827228,31.97070586,51.91554032,5.545757176,1.3612885,53.07114063,18.54649107
54.92193851,39.18543276,56.05073328,6.619072906,0.777275058,54.97397479,16.12549546
54.97215674,56.30184732,52.80769337,10.66108778,0.094821194,59.03916257,14.06372277
55.02330555,49.70841084,52.07036185,15.41340855,0.070294984,55.75097428,13.64949159
55.05325208,51.08617054,52.53745614,18.26186744,0.376249956,56.09613221,11.34416724
55.08796377,38.17854338,55.65458327,21.40958407,0.989873835,56.94054834,10.04379244
55.09508897,40.29822274,46.88970765,24.15170448,1.266324287,49.91120952,8.966000746
55.12826758,26.24916477,44.49385593,25.97789001,2.035398213,53.84827923,7.256749484
55.14797604,18.16739179,47.57769234,28.15522073,3.186747441,54.72611568,7.268910137
55.20051576,5.213001509,35.07430272,36.7921327,4.986700751,51.99467947,5.232859049
55.23774049,0.329641088,28.77448902,37.50817853,7.700098921,54.82400615,3.923579532
55.24409416,0.077648051,31.18500227,38.25862276,7.7950869,54.91327098,3.825082241
55.25170029,0.006313636,24.67000805,41.98174275,8.263415873,53.24079142,3.758520136
55.26416364,0.417419429,24.00134915,47.12541772,8.461531228,50.2595807,3.182901693
55.30204434,5.661634426,19.62645267,43.98292817,12.58189888,51.58381919,2.2275146
55.32593182,12.21309963,15.4159647,45.7284335,13.16588308,42.83787644,1.984793881
55.38019549,32.35902445,6.820513918,51.40013356,15.94173193,44.41635827,0.882360328
55.40167871,33.57041332,5.533769369,49.50298226,18.5897243,39.40778807,0.627002451
55.42142004,43.53996251,3.334681789,50.78546834,22.98260132,41.85021896,0.372302662
55.45827558,53.0647955,0.877159649,51.47072041,23.95537485,38.97859652,0.096590584
55.46996977,56.99260453,0.45896355,60.52956759,23.10532271,38.48876031,0.049962823
55.47626482,53.87962901,0.323793662,59.0696129,27.23261683,40.58947008,0.033446012
55.51079254,52.75590272,0.06088958,55.89979977,30.87097244,34.44203086,0.006636558
55.5616029,51.71575087,2.010069788,50.96681349,32.0745052,30.60250569,0.251530881
55.57571451,46.9746344,3.209159467,55.94634096,37.58460189,28.92145032,0.320199938
55.6228213,29.37315407,8.065946528,54.80739903,41.95779959,28.35212212,0.900297852
55.64411043,22.83051636,10.42236271,46.00565966,42.48884614,26.51950364,1.298055556
55.67941266,11.15831513,16.0490252,51.15713132,46.4057455,21.68700191,2.029809901
55.7338222,0.597234863,26.34226231,41.54701976,49.92988201,21.29740972,3.075435576
55.76980902,0.932875935,31.66215054,40.13119915,47.96014551,18.7708225,4.681766677
55.78202429,2.060602279,35.09490954,39.36670031,47.03967712,17.55815414,5.004792091
55.81383472,8.471083116,40.3576008,32.55060336,47.89533378,16.11648305,5.344164535
55.8573217,19.9732149,41.86723467,28.23030909,50.24588734,11.77685785,6.824150696
55.89304313,37.07862493,50.91635598,27.51235214,54.30806591,11.4592854,9.128251643
55.93418785,50.05977528,57.45770828,22.55179904,60.73490873,7.59977369,10.4716037
55.95539702,47.31200369,59.2799934,18.5957541,59.35662106,7.205610067,10.76242657
55.99482384,60.99893659,57.26230828,14.61271396,59.49273356,5.978206113,12.92517085
56.01331507,51.19811045,50.89854434,11.78703254,61.20537659,5.268209605,14.0874528
56.0387724,56.51315134,58.04427621,10.17097541,51.7188287,4.074561277,17.32233511
56.07332091,42.09682351,55.65252035,7.326795679,58.10032654,2.7868953,16.91327455
56.12328244,29.39820562,52.53860209,3.849649475,59.30185042,1.329226056,20.54834116
56.13113238,28.29269248,47.03402628,3.460637566,52.19596818,1.188778899,22.26385557
56.15590269,18.87431029,47.79975076,2.050753086,53.44109082,0.834183189,23.68837608
56.20905463,3.304865347,37.22200133,0.435031991,48.1853293,0.14291876,28.1001133
56.2510318,0.002449556,27.47879279,0.000245359,52.39282731,0.000100608,29.73317094
56.29784265,4.539288369,19.51196476,0.532884959,43.25531988,0.220391853,29.01550239
56.30760661,7.357279371,17.35108633,0.770625253,42.18471579,0.318629571,30.4904142
56.35129845,21.26995487,10.89077291,2.738672055,42.49120091,0.857127502,33.93205233
56.36292533,24.4460703,9.78962545,2.846046279,39.5486704,1.124488707,33.75943213
56.39840768,33.39696996,5.37617315,5.76795966,35.56191331,2.06745657,38.2169239
56.42767516,43.19549955,2.59879814,7.723349285,33.15926434,2.610439295,36.55749541
56.45005893,47.15445643,1.453705316,9.464194593,30.46121138,3.387774764,37.30631717
56.47834809,59.61069113,0.276994046,11.43999335,28.25351176,4.218933479,37.93442913
56.49040902,51.42989532,0.04810496,14.46456806,27.68633811,4.919284888,38.22486445
56.53640722,54.30548248,0.71962885,19.71727039,22.56017837,6.629778862,48.11468935
56.5780315,45.43409056,3.389631507,24.04152427,21.82639976,9.304775001,49.14862109
56.62694638,29.31042974,8.272191626,30.84537569,17.52579669,11.42224907,45.27011957
56.64084144,23.11758033,10.25694299,27.62809281,17.55320906,13.37693873,47.453229
56.67114319,11.64771157,14.44278835,31.97252528,13.72498826,15.09624795,51.60341297
56.68726281,7.847445085,15.89232808,33.99628576,12.3715226,15.84551423,53.96361241
56.692712,6.419736657,20.09986465,37.30490247,11.78896391,14.83283672,54.64059871
56.70379344,4.659025937,20.35735984,36.49534353,11.7180362,16.73526411,51.74554828
56.75492178,0.050496944,26.33257177,45.08209469,7.72046259,21.48022307,57.95208678
56.79624824,4.9933928,36.99868037,50.36799981,5.118754313,23.85227567,56.95853845
56.80507141,6.167666333,35.09645779,48.7736654,5.224471202,22.71242304,58.77900174
56.84179308,16.9169821,46.54970975,53.64757264,3.48663343,27.62230807,58.52544126
56.86941498,24.53172408,51.21317473,54.56362419,2.185771631,30.28811138,51.79799596
56.91547166,40.95350551,52.11792414,58.20780819,0.999670221,32.67630646,56.00458623
56.9219507,40.91212395,57.16759626,51.07332504,0.930062277,30.5575336,61.23005717
56.94446606,46.50655734,59.03512585,55.52277633,0.439327436,34.0670523,53.22886404
56.98390008,59.63499398,62.13976311,52.94194434,0.039039023,37.29515394,51.84589241
56.99478945,51.87735709,61.49955157,61.00412269,0.003491084,34.75082516,61.85779331
57.01673375,56.19408188,53.97067903,57.58791063,0.04060711,35.0503749,60.21049331
57.02195943,58.67110266,58.02509709,62.00403249,0.065763679,39.21756077,61.48566484
57.04272101,53.08308531,54.90640225,53.07723966,0.273980631,41.1787588,54.42067189
57.07424425,45.84909585,55.41317978,59.16039568,0.744005398,41.02115593,52.75229471
57.08637442,45.32007391,52.37464931,55.65049596,1.101389291,45.78368622,60.76557711
57.09881484,38.73813582,55.07970233,51.77900357,1.454571817,45.04533062,50.8566035
57.14908874,20.64683332,44.03904149,51.10166898,3.282039775,46.91832741,57.71667681
57.1935589,7.08581335,35.67085123,47.77646264,5.069413927,53.47907784,52.91141546
57.21742935,2.473040698,34.68146071,42.61045533,6.386012266,53.66156989,54.61455005
57.26020079,0.245638252,27.15864558,46.04424203,8.6083035,54.37127027,49.47610013
57.2858387,3.131867559,23.92844255,35.66985424,11.71397922,52.7497151,54.69686957
57.32860123,12.96655675,15.96720505,32.59290431,14.18537698,51.98081959,47.01814352
57.33410382,14.68637839,13.33854501,32.27441603,15.11278564,52.33087875,53.83990141
57.38767895,35.00330785,6.792432472,24.88957686,20.02677426,54.31302852,44.52882295
57.39887466,37.52736962,5.397014939,25.47582744,18.24357937,61.95674787,50.00430955
57.41172422,38.98547605,4.024233497,22.66414273,19.34422002,56.22059129,50.68473218
57.45453785,47.71462053,1.048316364,21.04076262,24.37741167,60.57909916,48.70824451
57.47013104,50.66291275,0.525045371,19.20993281,26.48351048,58.0397313,41.01065669
57.48226426,56.42299536,0.173495144,16.43029683,29.74532818,55.18977268,47.65283557
57.51206625,58.66262743,0.088703035,12.42418947,30.63375077,58.12474515,42.62730519
57.5446981,56.43876183,1.189528837,9.092885839,31.11434955,56.28924136,36.7790626
57.5777592,43.38819797,3.133603412,7.188499795,34.21884209,61.63697044,40.35965326
57.62484424,31.47252606,8.561728665,3.619347732,40.7264086,59.17498887,34.11404592
57.66898707,14.78639877,14.22055133,1.738275442,47.185594,50.88078903,33.75904202
57.71197671,3.012837651,20.57235069,0.358288105,49.48500267,53.43547436,32.05706615
57.74872992,0.003594841,31.22400674,0.000441168,47.1030036,51.5862925,27.27797741
57.77351503,1.140808899,35.49641987,0.144956214,51.15010204,50.2808242,29.03569856
57.78439625,2.793904728,37.36436904,0.307698267,52.77342097,46.10827815,25.35712083
57.7954675,4.161207497,35.17770654,0.505885907,54.87056293,49.96885783,24.88203156
57.8237174,11.40252506,39.98146874,1.429647113,55.36361781,45.08275136,26.53505879
57.84571333,16.88448969,43.54263561,2.320461781,58.64954659,48.56015199,24.87965035
57.89061168,34.6611168,48.31958872,4.917642225,51.92331158,42.70178472,20.99058306
57.90256337,36.87667389,53.01370744,5.795311944,51.32537322,48.49387005,21.08382413
57.91918453,41.35662374,50.58157719,6.887872408,56.61573381,41.48483524,17.87902926
57.94075407,46.72823621,56.91464312,7.928382201,58.89309272,40.50660308,16.40510257
57.96132941,56.30486189,62.05542708,10.87104375,58.55543084,36.63065073,17.35277476
57.96637441,59.70410647,60.75737472,11.20498127,59.5974248,36.67111227,14.89691428
57.99711729,54.66300081,62.4397879,13.19535928,58.16746881,34.59663972,13.2254606
58.01100405,60.72891754,54.86323409,16.69602908,55.65142747,39.4879208,14.60528608
58.04118792,52.96275944,60.23434041,19.93244004,62.5680221,33.24607587,12.85642194
58.07894385,44.73971288,56.2142404,23.66958789,54.78008978,31.32942847,11.17937365
58.10747994,37.64694393,48.19655116,26.5191626,54.51726855,32.6083307,9.083019629
58.1281376,25.96041113,46.04330809,29.52753057,53.91637741,26.27146587,7.822243419
58.17157629,13.24542107,46.47523975,34.5834701,58.16072818,24.14156109,6.127338889
58.18179608,10.40842971,42.61033171,38.18676821,52.54473632,23.2440999,5.86884843
58.2277648,1.241719656,29.99830529,43.13242238,49.2355165,22.12323362,4.672218035
58.24910602,0.0018283,26.48539084,45.66893041,45.72370018,19.38171536,4.18577003
58.2616609,0.337238337,26.85724416,43.30005482,53.45012064,21.07124623,3.624213976
58.30038749,5.629156902,19.40959971,51.66794287,45.13656849,15.17953231,2.369194681
58.34174636,18.04632954,12.58351514,51.57790419,43.90319351,14.56430496,1.462630176
58.37823013,27.7680567,8.557194363,54.84153421,36.18308039,12.34890107,0.853963213
58.40187804,37.33365329,5.907130817,57.18289452,35.28972928,9.771907883,0.622257989
58.43473098,52.47551897,2.629079605,52.71503259,36.97815478,8.964801653,0.298990207
58.48668977,63.7176074,0.103963916,54.2768635,27.7853765,5.978628727,0.012382876
58.5084585,61.0720969,0.040702334,60.02040981,26.08375417,5.551775885,0.004257492
58.51932499,56.84128993,0.206809728,63.18735288,29.12700563,4.315530843,0.021746249
58.52589821,56.31654294,0.400748559,62.40114782,28.78932262,4.577236969,0.044060799
58.53688705,54.10492145,0.70820645,57.53875165,24.34775615,4.458602975,0.089457675
58.54237646,54.18432753,1.083992326,54.2142333,25.19049418,3.935780643,0.11430505
58.57668884,43.66346005,3.136321854,60.16743819,24.02079354,2.904062801,0.413252651
58.60782348,33.58180132,6.302172017,57.94377522,19.48229903,1.943341234,0.674968683
58.64855577,20.27311867,12.84318465,57.75018968,15.79594878,0.99045618,1.450458428
58.67156114,14.41490009,15.43575196,52.36736752,15.23377018,0.524321264,1.739186996
58.71578371,2.647711263,22.47547969,50.47472319,11.59356881,0.101486112,2.763075586
58.75304812,0.02269564,31.54801129,44.91830363,7.668420951,0.000815326,4.396930631
58.79507857,4.280547352,40.03061221,41.6181853,5.445349736,0.171065819,5.953723781
58.81870937,10.89610775,45.68936097,33.51785822,4.893757711,0.419048465,6.190934574
58.82408647,12.49906325,39.44747053,35.16132962,4.353961186,0.485987941,6.746736609
58.86770548,24.76989666,47.25703147,28.65655781,2.660856702,1.393335163,7.882936409
58.88586337,34.99060206,46.61812311,27.00050132,1.726027671,1.572473997,9.146258018
58.89696673,34.92875355,49.87682312,24.99360957,1.422224244,1.882951318,10.31557082
58.93206169,52.99312807,57.81916459,23.60944553,0.708665281,3.330032403,11.52729159
58.95812151,50.72049201,60.06157701,19.23143959,0.233044195,3.947105242,13.52807411
59.00298579,54.42970847,57.84646275,14.14013726,0.001224344,5.450647624,16.20590405
59.04772802,58.67207311,55.94857704,10.51581921,0.339846008,7.392628923,18.36076986
59.08410379,45.19524873,54.30197078,6.597130918,0.981842093,10.77753545,18.31886243
59.11495562,33.26522815,54.86796268,4.896053556,1.919487067,12.51747002,23.20255078
59.13935406,23.73636495,50.10238249,2.982709243,2.820130934,13.5693052,22.41388895
59.14852767,21.67105386,44.62732085,2.50455608,3.256146635,14.26174631,21.53564909
59.1746448,11.55775086,43.84560621,1.409828673,4.218381912,15.16356072,23.10106527
59.20571332,4.510489884,38.54085348,0.539293364,6.198896885,16.94271851,26.33133067
59.22175145,1.723972779,34.48767819,0.201645134,7.559235503,19.64839795,25.49289753
59.23881132,0.290292306,31.72695772,0.031919571,7.213186339,21.26186081,28.7941761
59.26442256,0.48337225,29.08620459,0.057957893,9.947264555,22.95143826,29.09348083
59.30711753,7.967836386,21.06099452,0.896525878,11.89565958,22.70844941,35.859868
59.32460329,11.9923514,17.56540591,1.514090278,13.97283525,28.03967996,31.54492752
59.36579474,26.3164415,9.361894558,3.107400024,18.43038252,27.15913433,37.03820975
59.37658891,31.64979411,7.664582208,4.154850601,19.266729,28.94922238,40.87555616
59.40034545,40.08439363,5.175307846,5.821539647,22.28551208,29.89354197,36.79296953
59.4169454,44.71239386,3.991760714,7.642367158,22.77062511,34.62327388,41.873104
59.43139407,44.45428615,2.920241539,8.086600258,21.4988592,33.35983874,37.35344143
59.44921863,53.35412056,1.57510202,8.826825796,24.16810376,37.73463476,39.43940248
59.4866749,64.40805232,0.102596731,12.16517166,30.60208394,37.19220547,47.32777689
59.50046947,64.12621965,0.000132989,16.24263821,29.34904852,37.36115795,43.4608585
59.52700347,57.35320294,0.465493679,16.16254853,31.70628327,38.66056974,48.78605878
59.56877696,46.88512445,2.610903227,24.00250428,33.16180496,45.33540055,49.98535926
59.59238749,40.61308649,4.404807471,25.04317643,39.37129511,49.31748658,52.28733634
59.62878798,26.26433939,10.11697815,28.15440474,45.49662489,43.14499307,49.73800286
59.66193536,16.79538371,13.04529209,36.50059141,40.85822372,52.71565484,55.34856259
59.67496778,12.67550418,14.7530624,33.15321025,44.72194632,52.28515414,55.53413804
59.71981364,1.93652888,25.74282866,43.99572626,52.01040688,52.21914706,51.65437086
59.7259491,1.443241999,27.21408115,38.80524989,50.93323444,53.51281769,52.50497764
59.7596943,0.241356636,29.2679871,50.19672748,55.69075957,50.37475291,61.26225516
59.8009634,5.749802918,35.71247846,51.46119248,50.91770812,52.4758397,62.76225655
59.82209798,10.60720426,40.77805669,49.93256732,51.63571355,59.16450225,61.17026978
59.86250315,27.53777146,48.47333926,55.55457313,62.26215131,53.82389075,59.95793211
59.90478317,44.47980942,52.95427448,53.64311768,59.70597967,59.52498794,58.61396044
59.93166858,45.96658084,59.32225768,60.88307198,53.84018911,64.17953385,57.25804411
